,totalPass,accuratePass,totalLongBalls,accurateLongBalls,duelWon,wasFouled,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,ratingVersions,player,team,home,away,matchweek,totalCross,accurateCross,aerialLost,duelLost,totalContest,wonContest,ShotOffTarget,totalClearance,outfielderBlock,interceptionWon,totalTackle,challengeLost,fouls,aerialWon,goalAssist,keyPass,dispossessed,ShotOnTarget,goals,blockedScoringAttempt,bigChanceCreated,hitWoodwork,goodHighClaim,punches,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,bigChanceMissed,penaltyConceded,penaltyWon,penaltyMiss,penaltySave,clearanceOffLine,errorLeadToAGoal,errorLeadToAShot,lastManTackle,TotalShots,accuratePass_p90,TotalShots_p90,ShotOnTarget_p90
434,20.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,26.0,6.6,9.0,"{'original': 6.6, 'alternative': 6.6}",Jhon Sánchez,emelec,emelec,mushuc-runa,2,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
435,33.0,26.0,4.0,1.0,4.0,0.0,0.0,0.0,59.0,43.0,7.1,11.0,"{'original': 7.1, 'alternative': 7}",Andrés Ricaurte,emelec,emelec,mushuc-runa,2,2.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66101694915254,0.0,0.0
436,63.0,48.0,6.0,5.0,10.0,3.0,0.0,0.0,90.0,83.0,7.6,23.0,"{'original': 7.6, 'alternative': 7.4}",Marcelo Meli,emelec,emelec,mushuc-runa,2,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
437,28.0,26.0,1.0,1.0,3.0,0.0,0.0,0.0,59.0,43.0,7.3,5.0,"{'original': 7.3, 'alternative': 7.2}",Juan Ruiz Gómez,emelec,emelec,mushuc-runa,2,5.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.66101694915254,1.5254237288135593,1.5254237288135593
438,11.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,76.0,25.0,6.6,10.0,"{'original': 6.6, 'alternative': 6.5}",Facundo Castelli,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.105263157894736,1.1842105263157894,1.1842105263157894
439,16.0,12.0,2.0,2.0,5.0,1.0,0.0,0.0,45.0,27.0,7.0,6.0,"{'original': 7, 'alternative': 6.9}",Maicon Solís,emelec,emelec,mushuc-runa,2,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
440,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,6.0,6.6,3.0,"{'original': 6.6, 'alternative': 6.6}",Jaime Ayoví,emelec,emelec,mushuc-runa,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.903225806451613,2.903225806451613
441,22.0,15.0,5.0,3.0,3.0,1.0,0.0,0.0,31.0,37.0,7.0,13.0,"{'original': 7, 'alternative': 7}",Rodrigo Rivero,emelec,emelec,mushuc-runa,2,4.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54838709677419,0.0,0.0
442,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,22.0,6.5,9.0,"{'original': 6.5, 'alternative': 6.5}",Alexander González,emelec,emelec,mushuc-runa,2,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71428571428571,0.0,0.0
443,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,6.8,0.0,"{'original': 6.8, 'alternative': 6.7}",Washington Corozo,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.285714285714285,6.428571428571428,6.428571428571428
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Gilmar Napa,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Diogo Bagui,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Ronny Borja,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Cristhian Valencia,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jackson Rodríguez,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Roberto Garcés,emelec,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,28.0,16.0,21.0,10.0,0.0,0.0,4.0,6.0,90.0,38.0,8.2,12.0,"{'original': 8.2, 'alternative': 8.2}",Jorge Pinos,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
451,20.0,16.0,2.0,1.0,6.0,1.0,0.0,0.0,90.0,46.0,7.4,11.0,"{'original': 7.4, 'alternative': 7.1}",Marco Montaño,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,2.0,6.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0
452,13.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,90.0,20.0,6.9,3.0,"{'original': 6.9, 'alternative': 6.9}",Dennis Quintero,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
453,24.0,15.0,13.0,5.0,10.0,2.0,0.0,0.0,90.0,46.0,7.7,10.0,"{'original': 7.7, 'alternative': 7.7}",Jerry Parrales,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,3.0,3.0,5.0,5.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
454,20.0,15.0,5.0,2.0,2.0,0.0,0.0,0.0,89.0,40.0,6.8,9.0,"{'original': 6.8, 'alternative': 6.7}",Rody Zambrano,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.168539325842696,0.0,0.0
455,18.0,15.0,0.0,0.0,5.0,3.0,0.0,0.0,74.0,33.0,6.5,10.0,"{'original': 6.5, 'alternative': 6.5}",Mauricio Alonso,mushuc-runa,emelec,mushuc-runa,2,2.0,1.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.243243243243246,1.2162162162162162,0.0
456,31.0,23.0,5.0,3.0,8.0,2.0,0.0,0.0,90.0,46.0,7.1,11.0,"{'original': 7.1, 'alternative': 7}",Steven Tapiero,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0
457,36.0,30.0,2.0,2.0,2.0,1.0,0.0,0.0,90.0,45.0,6.8,8.0,"{'original': 6.8, 'alternative': 6.7}",Jean Carlos Estacio,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0
458,11.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,75.0,19.0,6.7,6.0,"{'original': 6.7, 'alternative': 6.6}",Daniel Segura,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
459,28.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,86.0,46.0,6.6,23.0,"{'original': 6.6, 'alternative': 6.8}",Joaquín Vergés,mushuc-runa,emelec,mushuc-runa,2,9.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.697674418604652,1.0465116279069768,0.0
460,19.0,14.0,1.0,0.0,8.0,1.0,0.0,0.0,89.0,30.0,6.8,9.0,"{'original': 6.8, 'alternative': 6.7}",Jonathan Dos Santos,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.157303370786517,1.0112359550561798,0.0
461,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,6.4,4.0,"{'original': 6.4, 'alternative': 6.3}",Bagner Delgado,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125,0.0,0.0
462,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,10.0,6.5,6.0,"{'original': 6.5, 'alternative': 6.5}",Sergio Gonzalez,mushuc-runa,emelec,mushuc-runa,2,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
463,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,8.0,6.7,3.0,"{'original': 6.7, 'alternative': 6.6}",Juan Cruz Randazzo,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0
464,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0,Luis Ayala,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0
465,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,Diego Ledesma,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Wilman Pabón,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,José Luis Quiñones,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Arnaldo Zambrano,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Ariel Fernando Alcivar,mushuc-runa,emelec,mushuc-runa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,24.0,19.0,6.0,2.0,1.0,0.0,4.0,5.0,90.0,44.0,8.1,5.0,"{'original': 8.1, 'alternative': 8}",Mario Valero Sanchez,imbabura,imbabura,delfin,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
471,37.0,29.0,5.0,0.0,2.0,0.0,0.0,0.0,74.0,54.0,6.5,15.0,"{'original': 6.5, 'alternative': 6.5}",Michael Chala,imbabura,imbabura,delfin,2,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.27027027027027,0.0,0.0
472,48.0,44.0,7.0,5.0,5.0,0.0,0.0,0.0,90.0,53.0,7.3,5.0,"{'original': 7.3, 'alternative': 7.3}",Alexis Santacruz,imbabura,imbabura,delfin,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
473,45.0,43.0,7.0,6.0,5.0,2.0,0.0,0.0,90.0,61.0,7.3,5.0,"{'original': 7.3, 'alternative': 7.3}",Edison Caicedo,imbabura,imbabura,delfin,2,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
474,62.0,58.0,3.0,2.0,7.0,2.0,0.0,0.0,90.0,82.0,7.9,7.0,"{'original': 7.9, 'alternative': 8}",Óscar Pepinos,imbabura,imbabura,delfin,2,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.00000000000001,3.0,1.0
475,57.0,50.0,9.0,7.0,4.0,0.0,0.0,0.0,74.0,66.0,7.0,8.0,"{'original': 7, 'alternative': 7}",Rony Caicedo,imbabura,imbabura,delfin,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81081081081081,0.0,0.0
476,20.0,18.0,1.0,0.0,5.0,0.0,0.0,0.0,90.0,32.0,7.2,6.0,"{'original': 7.2, 'alternative': 7.1}",Leonar Espinoza,imbabura,imbabura,delfin,2,2.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,4.0,0.0
477,19.0,14.0,0.0,0.0,5.0,1.0,0.0,0.0,90.0,41.0,7.8,13.0,"{'original': 7.8, 'alternative': 7.5}",Erick Mendoza,imbabura,imbabura,delfin,2,0.0,0.0,2.0,8.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,2.0
478,30.0,28.0,1.0,1.0,4.0,3.0,0.0,0.0,84.0,46.0,9.6,3.0,"{'original': 9.6, 'alternative': 9.3}",Leandro Pantoja,imbabura,imbabura,delfin,2,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,7.5,5.357142857142857
479,38.0,34.0,2.0,1.0,6.0,4.0,0.0,0.0,80.0,48.0,7.6,5.0,"{'original': 7.6, 'alternative': 7.5}",Federico Paz,imbabura,imbabura,delfin,2,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0
480,13.0,11.0,0.0,0.0,5.0,2.0,0.0,0.0,74.0,21.0,7.2,3.0,"{'original': 7.2, 'alternative': 7.1}",Jacson Pita Mina,imbabura,imbabura,delfin,2,0.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.378378378378379,2.4324324324324325,0.0
481,16.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,16.0,21.0,6.7,11.0,"{'original': 6.7, 'alternative': 6.7}",Roni Chávez,imbabura,imbabura,delfin,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.375,0.0,0.0
482,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,13.0,6.8,0.0,"{'original': 6.8, 'alternative': 6.7}",Wilson Alfredo Folleco Morales,imbabura,imbabura,delfin,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.875,0.0,0.0
483,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,6.5,5.0,"{'original': 6.5, 'alternative': 6.5}",Juan Alcivar,imbabura,imbabura,delfin,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.625,0.0,0.0
484,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,6.5,2.0,"{'original': 6.5, 'alternative': 6.5}",Danny Burbano,imbabura,imbabura,delfin,2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
485,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,5.0,6.6,1.0,"{'original': 6.6, 'alternative': 6.6}",Jhon Arteaga,imbabura,imbabura,delfin,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
