,home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type,added_time
0,imbabura,delfin,delfin,2,Nicolás Goitea,miss,corner,7.9,38.5,0,right-foot,high-left,0,61.7,43.1,2569870,90,5381,38.5,7.9,38.3,0,38.3,56.9,1,19,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
1,imbabura,delfin,delfin,2,Jose Enrique Angulo,miss,corner,8.3,40.0,0,head,right,0,39.5,11.1,2569864,89,5284,40.0,8.3,60.5,0,60.5,88.9,2,116,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
2,imbabura,delfin,delfin,2,Ignacio Gariglio,save,assisted,11.4,70.3,0,right-foot,low-centre,0,50.0,13.3,2569937,87,5166,70.3,11.4,50.0,0,50.0,86.7,4,234,shot,1.1,51.1,0.0,51.1,1.1,0,0.0
3,imbabura,delfin,imbabura,2,Leonar Espinoza,miss,assisted,10.7,72.2,0,right-foot,high-right,0,40.3,54.2,2569850,86,5103,72.2,10.7,59.7,0,59.7,45.8,5,297,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
4,imbabura,delfin,imbabura,2,Erick Mendoza,miss,assisted,26.4,63.1,0,left-foot,close-high-left,0,56.8,56.9,2569834,81,4827,63.1,26.4,43.2,0,43.2,43.1,10,573,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
5,imbabura,delfin,delfin,2,Juan Manuel Elordi,miss,assisted,25.2,32.2,0,right-foot,close-right,0,41.7,16.7,2569823,80,4755,32.2,25.2,58.3,0,58.3,83.3,11,645,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
6,imbabura,delfin,delfin,2,Mejia Marcos,save,regular,26.7,58.8,0,right-foot,high-centre,0,50.5,22.8,2569880,79,4704,58.8,26.7,49.5,0,49.5,77.2,12,696,shot,0.90000000000001,50.7,0.0,50.7,0.90000000000001,0,0.0
7,imbabura,delfin,delfin,2,Mejia Marcos,save,corner,11.2,34.3,0,head,high-centre,0,50.6,24.7,2569849,75,4495,34.3,11.2,49.4,0,49.4,75.3,16,905,shot,1.2,48.9,0.0,48.9,1.2,0,0.0
8,imbabura,delfin,delfin,2,Juan Manuel Elordi,block,corner,8.8,45.2,0,head,low-centre,0,50.6,19.0,2569811,72,4288,45.2,8.8,49.4,0,49.4,81.0,19,1112,shot,6.7,46.2,0.0,46.2,6.7,0,0.0
9,imbabura,delfin,imbabura,2,Leonar Espinoza,miss,regular,22.6,62.6,0,left-foot,high-right,0,42.2,66.7,2569799,71,4206,62.6,22.6,57.8,0,57.8,33.3,20,1194,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
10,imbabura,delfin,delfin,2,Jose Enrique Angulo,post,assisted,10.0,39.7,0,right-foot,high,0,51.0,39.9,2569822,69,4109,39.7,10.0,49.0,0,49.0,60.1,22,1291,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
11,imbabura,delfin,delfin,2,Erick Zuniga,block,assisted,21.8,66.2,0,left-foot,low-left,0,53.2,19.0,2569794,63,3756,66.2,21.8,46.8,0,46.8,81.0,28,1644,shot,19.4,64.1,0.0,64.1,19.4,0,0.0
12,imbabura,delfin,delfin,2,Mariano Miño,save,assisted,15.8,31.2,0,right-foot,high-centre,0,50.0,21.5,2569788,62,3668,31.2,15.8,50.0,0,50.0,78.5,29,1732,shot,0.90000000000001,46.8,0.0,46.8,0.90000000000001,0,0.0
13,imbabura,delfin,imbabura,2,Óscar Pepinos,save,assisted,27.9,61.2,0,left-foot,low-centre,0,50.1,7.6,2569785,54,3229,61.2,27.9,49.9,0,49.9,92.4,37,2171,shot,2.2,52.0,0.0,52.0,2.2,0,0.0
14,imbabura,delfin,imbabura,2,Erick Mendoza,save,assisted,25.2,63.7,0,left-foot,low-centre,0,50.0,7.6,2569781,54,3189,63.7,25.2,50.0,0,50.0,92.4,37,2211,shot,1.0,51.3,0.0,51.3,1.0,0,0.0
15,imbabura,delfin,delfin,2,Nicolás Messiniti,miss,fast-break,12.5,29.4,0,right-foot,close-left,0,56.8,5.6,2569780,53,3122,29.4,12.5,43.2,0,43.2,94.4,38,2278,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
16,imbabura,delfin,imbabura,2,Erick Mendoza,block,assisted,23.6,59.4,0,right-foot,low-centre,0,49.2,19.0,2569765,51,3047,59.4,23.6,50.8,0,50.8,81.0,40,2353,shot,18.1,57.4,0.0,57.4,18.1,0,0.0
17,imbabura,delfin,imbabura,2,Leonar Espinoza,post,assisted,10.9,70.8,0,right-foot,left,0,55.2,8.9,2569763,49,2936,70.8,10.9,44.8,0,44.8,91.1,42,2464,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
18,imbabura,delfin,imbabura,2,Erick Mendoza,goal,assisted,27.9,35.2,0,right-foot,low-right,0,45.5,8.2,2569643,45,3052,35.2,27.9,54.5,0,54.5,91.8,1,2348,shot,0.0,0.0,0.0,0.0,0.0,regular,6.0
19,imbabura,delfin,delfin,2,Kevin Sambonino,miss,assisted,32.2,40.5,0,right-foot,left,0,61.2,12.5,2569623,45,2912,40.5,32.2,38.8,0,38.8,87.5,1,2488,shot,0.0,0.0,0.0,0.0,0.0,0,4.0
20,imbabura,delfin,imbabura,2,Leandro Pantoja,goal,penalty,11.5,50.0,0,right-foot,low-left,0,54.4,4.4,2569615,45,2762,50.0,11.5,45.6,0,45.6,95.6,1,2638,shot,0.0,0.0,0.0,0.0,0.0,penalty,2.0
21,imbabura,delfin,imbabura,2,Leandro Pantoja,save,free-kick,29.9,25.6,0,right-foot,high-centre,0,50.7,31.6,2569632,42,2490,25.6,29.9,49.3,0,49.3,68.4,4,210,shot,1.4,49.8,0.0,49.8,1.4,0,0.0
22,imbabura,delfin,imbabura,2,Óscar Pepinos,miss,assisted,26.1,33.4,0,right-foot,left,0,59.5,8.3,2569588,36,2152,33.4,26.1,40.5,0,40.5,91.7,10,548,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
23,imbabura,delfin,imbabura,2,Erick Mendoza,miss,set-piece,8.8,42.3,0,left-foot,close-right,0,41.3,8.3,2569587,34,2034,42.3,8.8,58.7,0,58.7,91.7,12,666,shot,3.7,51.3,0.0,51.3,3.7,0,0.0
24,imbabura,delfin,imbabura,2,Óscar Pepinos,post,free-kick,22.1,64.2,0,left-foot,left,0,55.2,29.1,2569559,34,2029,64.2,22.1,44.8,0,44.8,70.9,12,671,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
25,imbabura,delfin,imbabura,2,Leonar Espinoza,miss,assisted,26.9,67.9,0,left-foot,high-right,0,39.8,44.4,2569533,30,1783,67.9,26.9,60.2,0,60.2,55.6,16,917,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
26,imbabura,delfin,delfin,2,Juan Manuel Elordi,save,set-piece,6.8,44.5,0,head,low-centre,0,50.3,7.0,2569521,29,1682,44.5,6.8,49.7,0,49.7,93.0,17,1018,shot,1.1,47.7,0.0,47.7,1.1,0,0.0
27,imbabura,delfin,imbabura,2,Leandro Pantoja,goal,penalty,11.5,50.0,0,right-foot,low-left,0,54.4,5.7,2569510,26,1533,50.0,11.5,45.6,0,45.6,94.3,20,1167,shot,0.0,0.0,0.0,0.0,0.0,penalty,0.0
28,imbabura,delfin,imbabura,2,Jacson Pita Mina,miss,assisted,7.7,41.2,0,left-foot,close-left,0,58.3,9.7,2569498,23,1325,41.2,7.7,41.7,0,41.7,90.3,23,1375,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
29,imbabura,delfin,imbabura,2,Jacson Pita Mina,miss,corner,12.6,52.6,0,head,right,0,39.2,5.6,2569586,21,1201,52.6,12.6,60.8,0,60.8,94.4,25,1499,shot,0.90000000000001,59.4,0.0,59.4,0.90000000000001,0,0.0
30,imbabura,delfin,imbabura,2,Leandro Pantoja,save,assisted,5.6,35.9,0,right-foot,low-centre,0,51.6,4.4,2569492,20,1165,35.9,5.6,48.4,0,48.4,95.6,26,1535,shot,0.2,47.3,0.0,47.3,0.2,0,0.0
31,imbabura,delfin,imbabura,2,Rony Caicedo,block,assisted,23.3,50.0,0,right-foot,low-right,0,46.9,19.0,2569549,19,1121,50.0,23.3,53.1,0,53.1,81.0,27,1579,shot,15.3,51.1,0.0,51.1,15.3,0,0.0
32,imbabura,delfin,imbabura,2,Rony Caicedo,block,set-piece,29.3,41.9,0,right-foot,low-centre,0,51.2,19.0,2569532,19,1083,41.9,29.3,48.8,0,48.8,81.0,27,1617,shot,18.6,44.4,0.0,44.4,18.6,0,0.0
33,imbabura,delfin,imbabura,2,Leandro Pantoja,miss,free-kick,28.7,72.9,0,right-foot,right,0,39.3,26.4,2569439,11,655,72.9,28.7,60.7,0,60.7,73.6,35,2045,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
34,imbabura,delfin,imbabura,2,Rony Caicedo,block,assisted,28.0,28.7,0,right-foot,low-centre,0,50.3,19.0,2569485,10,554,28.7,28.0,49.7,0,49.7,81.0,36,2146,shot,23.4,32.1,0.0,32.1,23.4,0,0.0
35,imbabura,delfin,imbabura,2,Leandro Pantoja,miss,assisted,11.7,29.3,0,right-foot,right,0,40.0,8.3,2569429,8,452,29.3,11.7,60.0,0,60.0,91.7,38,2248,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
36,imbabura,delfin,imbabura,2,Leandro Pantoja,save,regular,28.0,55.3,0,right-foot,low-left,0,52.4,10.8,2569423,6,343,55.3,28.0,47.6,0,47.6,89.2,40,2357,shot,1.8,51.4,0.0,51.4,1.8,0,0.0
37,imbabura,delfin,delfin,2,Juan Manuel Elordi,miss,assisted,17.9,45.7,0,left-foot,close-left,0,57.5,13.9,2569425,5,296,45.7,17.9,42.5,0,42.5,86.1,41,2404,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
38,barcelona,orense,orense,3,Dany Coronel,miss,assisted,8.7,54.3,0,head,left,0,66.6,2.8,2602639,90,5776,54.3,8.7,33.4,0,33.4,97.2,1,524,shot,0.0,0.0,0.0,0.0,0.0,0,7.0
39,barcelona,orense,orense,3,Cristian Barros,miss,assisted,6.0,38.3,0,head,close-left,0,58.8,37.5,2602635,90,5671,38.3,6.0,41.2,0,41.2,62.5,1,629,shot,0.0,0.0,0.0,0.0,0.0,0,5.0
40,barcelona,orense,barcelona,3,Francisco Fydriszewski,block,regular,19.6,36.4,0,right-foot,low-centre,0,51.5,19.0,2602721,80,4790,36.4,19.6,48.5,0,48.5,81.0,11,610,shot,14.0,39.9,0.0,39.9,14.0,0,0.0
41,barcelona,orense,barcelona,3,Braian Oyola,save,assisted,9.4,45.4,0,left-foot,high-left,0,53.2,20.3,2602709,78,4660,45.4,9.4,46.8,0,46.8,79.7,13,740,shot,2.0,47.8,0.0,47.8,2.0,0,0.0
42,barcelona,orense,orense,3,Robert Burbano,save,assisted,12.6,49.6,0,head,low-centre,0,50.5,13.3,2602537,76,4559,49.6,12.6,49.5,0,49.5,86.7,15,841,shot,2.0,49.5,0.0,49.5,2.0,0,0.0
43,barcelona,orense,barcelona,3,Joao Rojas,block,assisted,9.2,42.1,0,left-foot,low-left,0,52.1,19.0,2602698,75,4469,42.1,9.2,47.9,0,47.9,81.0,16,931,shot,6.7,43.7,0.0,43.7,6.7,0,0.0
44,barcelona,orense,barcelona,3,Joao Rojas,block,assisted,25.9,44.7,0,left-foot,low-centre,0,51.5,19.0,2602513,65,3899,44.7,25.9,48.5,0,48.5,81.0,26,1501,shot,18.1,45.8,0.0,45.8,18.1,0,0.0
45,barcelona,orense,orense,3,Dany Coronel,miss,regular,9.6,57.5,0,right-foot,right,0,39.3,33.3,2602488,62,3703,57.5,9.6,60.7,0,60.7,66.7,29,1697,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
46,barcelona,orense,barcelona,3,Adonis Preciado,miss,set-piece,5.9,42.5,0,right-foot,high,0,52.4,72.2,2602473,56,3348,42.5,5.9,47.6,0,47.6,27.8,35,2052,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
47,barcelona,orense,orense,3,Walter Agustin Herrera,miss,assisted,11.1,54.4,0,head,close-high-left,0,57.6,55.6,2602430,46,2737,54.4,11.1,42.4,0,42.4,44.4,45,2663,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
48,barcelona,orense,orense,3,Marcelo Eggel,save,assisted,28.9,50.3,0,left-foot,low-centre,0,50.6,12.7,2602329,42,2470,50.3,28.9,49.4,0,49.4,87.3,4,230,shot,1.0,50.4,0.0,50.4,1.0,0,0.0
49,barcelona,orense,orense,3,Marcelo Eggel,miss,assisted,31.5,62.4,0,left-foot,high-left,0,61.7,55.6,2602313,36,2145,62.4,31.5,38.3,0,38.3,44.4,10,555,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
50,barcelona,orense,orense,3,Walter Agustin Herrera,miss,assisted,16.4,35.1,0,right-foot,high-right,0,44.0,66.7,2602312,34,2009,35.1,16.4,56.0,0,56.0,33.3,12,691,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
51,barcelona,orense,orense,3,Agustin Maziero,miss,assisted,14.5,36.3,0,right-foot,high-right,0,40.5,47.2,2602305,31,1811,36.3,14.5,59.5,0,59.5,52.8,15,889,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
52,barcelona,orense,barcelona,3,Adonis Preciado,miss,assisted,9.1,30.1,0,right-foot,left,0,64.9,31.9,2602302,29,1719,30.1,9.1,35.1,0,35.1,68.1,17,981,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
53,barcelona,orense,orense,3,Bryan Quinonez,miss,set-piece,11.8,57.8,0,head,left,0,60.0,25.0,2602292,27,1560,57.8,11.8,40.0,0,40.0,75.0,19,1140,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
54,barcelona,orense,barcelona,3,Jesús Trindade,miss,regular,24.6,59.1,0,left-foot,high,0,51.3,94.4,2602274,14,783,59.1,24.6,48.7,0,48.7,5.6,32,1917,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
55,barcelona,orense,orense,3,Walter Agustin Herrera,miss,assisted,17.3,42.4,0,right-foot,right,0,38.8,12.5,2602268,9,510,42.4,17.3,61.2,0,61.2,87.5,37,2190,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
56,barcelona,orense,barcelona,3,Janner Corozo,miss,assisted,32.2,41.3,0,left-foot,right,0,30.8,15.3,2602264,6,304,41.3,32.2,69.2,0,69.2,84.7,40,2396,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
57,catolica,cuenca,catolica,3,Ismael Díaz,save,assisted,5.8,44.2,0,head,low-left,0,54.4,3.8,2608281,90,5784,44.2,5.8,45.6,0,45.6,96.2,1,516,shot,1.4,49.5,0.0,49.5,1.4,0,7.0
58,catolica,cuenca,catolica,3,Jhon Cifuente,miss,assisted,8.5,64.5,0,right-foot,close-right,0,43.0,16.7,2608179,82,4866,64.5,8.5,57.0,0,57.0,83.3,9,534,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
59,catolica,cuenca,catolica,3,José Fajardo,miss,assisted,5.9,60.3,0,left-foot,close-right,0,42.7,2.8,2608178,81,4811,60.3,5.9,57.3,0,57.3,97.2,10,589,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
60,catolica,cuenca,catolica,3,José Fajardo,miss,assisted,12.2,54.1,0,right-foot,close-right,0,41.2,13.9,2608373,78,4640,54.1,12.2,58.8,0,58.8,86.1,13,760,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
61,catolica,cuenca,catolica,3,Luciano Nieto,miss,free-kick,30.9,63.0,0,left-foot,high-right,0,41.7,65.3,2608157,76,4515,63.0,30.9,58.3,0,58.3,34.7,15,885,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
62,catolica,cuenca,catolica,3,Kevin Quevedo,goal,assisted,8.7,59.9,0,right-foot,low-centre,0,50.6,17.1,2608052,68,4047,59.9,8.7,49.4,0,49.4,82.9,23,1353,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
63,catolica,cuenca,catolica,3,José Fajardo,goal,set-piece,8.6,50.6,0,head,high-centre,0,50.3,26.6,2608047,67,3962,50.6,8.6,49.7,0,49.7,73.4,24,1438,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
64,catolica,cuenca,catolica,3,Ismael Díaz,miss,assisted,30.9,50.6,0,right-foot,high,0,46.7,75.0,2608046,63,3754,50.6,30.9,53.3,0,53.3,25.0,28,1646,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
65,catolica,cuenca,catolica,3,Jhon Cifuente,goal,assisted,18.7,59.7,0,right-foot,high-left,0,53.9,26.6,2607982,59,3500,59.7,18.7,46.1,0,46.1,73.4,32,1900,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
66,catolica,cuenca,catolica,3,José Fajardo,miss,corner,3.5,57.0,0,head,close-right,0,42.5,8.3,2607969,55,3242,57.0,3.5,57.5,0,57.5,91.7,36,2158,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
67,catolica,cuenca,catolica,3,Kevin Quevedo,block,assisted,6.7,63.4,0,right-foot,low-centre,0,48.8,19.0,2607991,54,3201,63.4,6.7,51.2,0,51.2,81.0,37,2199,shot,1.6,54.2,0.0,54.2,1.6,0,0.0
68,catolica,cuenca,catolica,3,Luciano Nieto,miss,free-kick,29.3,62.7,0,left-foot,close-right,0,41.7,34.7,2607950,51,3046,62.7,29.3,58.3,0,58.3,65.3,40,2354,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
69,catolica,cuenca,catolica,3,José Fajardo,save,assisted,12.2,47.8,0,right-foot,low-centre,0,50.6,3.2,2607916,48,2856,47.8,12.2,49.4,0,49.4,96.8,43,2544,shot,2.0,49.3,0.0,49.3,2.0,0,0.0
70,catolica,cuenca,cuenca,3,Danny Luna,goal,assisted,9.9,32.2,0,right-foot,low-right,0,46.2,4.4,2607907,46,2756,32.2,9.9,53.8,0,53.8,95.6,45,2644,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
71,catolica,cuenca,catolica,3,Luciano Nieto,save,assisted,20.7,58.2,0,left-foot,low-right,0,46.9,3.8,2607817,45,3194,58.2,20.7,53.1,0,53.1,96.2,1,2206,shot,0.3,52.9,0.0,52.9,0.3,0,9.0
72,catolica,cuenca,catolica,3,Jhon Cifuente,block,assisted,7.5,56.4,0,right-foot,low-centre,0,49.7,19.0,2607821,45,3076,56.4,7.5,50.3,0,50.3,81.0,1,2324,shot,4.8,54.2,0.0,54.2,4.8,0,7.0
73,catolica,cuenca,cuenca,3,Raúl Becerra,goal,penalty,11.5,50.0,0,right-foot,low-centre,0,48.5,7.6,2607798,45,2988,50.0,11.5,51.5,0,51.5,92.4,1,2412,shot,0.0,0.0,0.0,0.0,0.0,penalty,5.0
74,catolica,cuenca,catolica,3,Kevin Quevedo,save,assisted,3.1,58.4,0,right-foot,low-right,0,46.3,5.1,2607686,41,2425,58.4,3.1,53.7,0,53.7,94.9,5,275,shot,0.0,53.1,0.0,53.1,0.0,0,0.0
75,catolica,cuenca,catolica,3,Luciano Nieto,save,assisted,30.0,50.0,0,left-foot,low-centre,0,50.2,10.8,2607617,37,2189,50.0,30.0,49.8,0,49.8,89.2,9,511,shot,2.0,50.4,0.0,50.4,2.0,0,0.0
76,catolica,cuenca,cuenca,3,Raúl Becerra,save,assisted,10.9,39.7,0,right-foot,low-centre,0,51.8,4.4,2607616,36,2144,39.7,10.9,48.2,0,48.2,95.6,10,556,shot,1.4,48.0,0.0,48.0,1.4,0,0.0
77,catolica,cuenca,cuenca,3,Raúl Becerra,save,assisted,7.2,36.1,0,left-foot,low-centre,0,49.7,14.6,2607615,36,2136,36.1,7.2,50.3,0,50.3,85.4,10,564,shot,1.4,45.1,0.0,45.1,1.4,0,0.0
78,catolica,cuenca,catolica,3,Ismael Díaz,block,assisted,14.2,47.9,0,head,low-centre,0,51.0,19.0,2607623,34,2025,47.9,14.2,49.0,0,49.0,81.0,12,675,shot,12.7,48.0,0.0,48.0,12.7,0,0.0
79,catolica,cuenca,catolica,3,Jhon Cifuente,block,regular,28.8,46.6,0,right-foot,low-centre,0,50.3,19.0,2607622,34,2013,46.6,28.8,49.7,0,49.7,81.0,12,687,shot,24.1,47.1,0.0,47.1,24.1,0,0.0
80,catolica,cuenca,catolica,3,Layan Loor,miss,assisted,26.3,21.5,0,left-foot,high,0,50.1,86.1,2607599,33,1969,21.5,26.3,49.9,0,49.9,13.9,13,731,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
81,catolica,cuenca,cuenca,3,Danny Luna,block,assisted,7.6,32.9,0,left-foot,low-left,0,52.2,19.0,2608337,32,1898,32.9,7.6,47.8,0,47.8,81.0,14,802,shot,5.8,36.5,0.0,36.5,5.8,0,0.0
82,catolica,cuenca,cuenca,3,Nazareno Romero,goal,assisted,6.2,36.4,0,left-foot,high-right,0,47.4,31.0,2607584,26,1559,36.4,6.2,52.6,0,52.6,69.0,20,1141,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
83,catolica,cuenca,catolica,3,Kevin Minda,miss,assisted,4.1,48.6,0,head,close-right,0,42.0,5.6,2607576,24,1433,48.6,4.1,58.0,0,58.0,94.4,22,1267,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
84,catolica,cuenca,catolica,3,Exon Gustavo Vallecilla,miss,regular,25.9,60.9,0,left-foot,close-high-left,0,57.6,54.2,2607572,22,1319,60.9,25.9,42.4,0,42.4,45.8,24,1381,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
85,catolica,cuenca,catolica,3,Kevin Minda,save,regular,11.4,63.4,0,right-foot,low-left,0,51.9,10.8,2607554,17,996,63.4,11.4,48.1,0,48.1,89.2,29,1704,shot,1.2,52.2,0.0,52.2,1.2,0,0.0
86,catolica,cuenca,catolica,3,Exon Gustavo Vallecilla,save,corner,12.1,40.3,0,head,low-centre,0,48.7,3.2,2607553,15,864,40.3,12.1,51.3,0,51.3,96.8,31,1836,shot,0.90000000000001,49.6,0.0,49.6,0.90000000000001,0,0.0
87,catolica,cuenca,catolica,3,Luciano Nieto,block,corner,32.0,42.2,0,left-foot,low-centre,0,49.5,19.0,2607515,8,448,42.2,32.0,50.5,0,50.5,81.0,38,2252,shot,12.4,47.3,0.0,47.3,12.4,0,0.0
88,catolica,cuenca,catolica,3,Jhon Cifuente,block,regular,23.1,33.5,0,left-foot,low-centre,0,51.5,19.0,2607462,7,406,33.5,23.1,48.5,0,48.5,81.0,39,2294,shot,15.8,38.3,0.0,38.3,15.8,0,0.0
89,delfin,tecnico,delfin,3,Erick Zuniga,miss,assisted,20.6,64.8,0,left-foot,close-right,0,40.8,8.3,2608745,85,5092,64.8,20.6,59.2,0,59.2,91.7,6,308,shot,0.5,56.7,0.0,56.7,0.5,0,0.0
90,delfin,tecnico,tecnico,3,Milton Maciel,save,regular,24.3,36.1,0,left-foot,high-centre,0,49.1,25.3,2608702,69,4091,36.1,24.3,50.9,0,50.9,74.7,22,1309,shot,1.4,48.6,0.0,48.6,1.4,0,0.0
91,delfin,tecnico,tecnico,3,Roberto Luzárraga,miss,set-piece,11.1,48.7,0,head,left,0,70.4,20.8,2608765,66,3922,48.7,11.1,29.6,0,29.6,79.2,25,1478,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
92,delfin,tecnico,delfin,3,Enzo Gaggi,miss,free-kick,24.9,33.2,0,right-foot,left,0,60.5,27.8,2608696,63,3722,33.2,24.9,39.5,0,39.5,72.2,28,1678,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
93,delfin,tecnico,delfin,3,Mariano Miño,goal,penalty,11.5,50.0,0,right-foot,low-right,0,48.0,15.8,2608691,59,3539,50.0,11.5,52.0,0,52.0,84.2,32,1861,shot,0.0,0.0,0.0,0.0,0.0,penalty,0.0
94,delfin,tecnico,delfin,3,Mariano Miño,miss,free-kick,26.0,29.8,0,right-foot,high,0,49.9,81.9,2608591,43,2572,29.8,26.0,50.1,0,50.1,18.1,3,128,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
95,delfin,tecnico,tecnico,3,Emmanuel Torres,miss,assisted,34.6,78.3,0,right-foot,high-right,0,40.2,52.8,2608590,41,2425,78.3,34.6,59.8,0,59.8,47.2,5,275,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
96,delfin,tecnico,tecnico,3,Rodrigo Ruiz Díaz,miss,corner,8.8,48.3,0,right-foot,close-right,0,41.8,22.2,2608551,36,2150,48.3,8.8,58.2,0,58.2,77.8,10,550,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
97,delfin,tecnico,delfin,3,Juan Manuel Elordi,goal,set-piece,10.1,45.4,0,head,high-left,0,52.7,20.9,2608543,31,1816,45.4,10.1,47.3,0,47.3,79.1,15,884,shot,0.0,0.0,0.0,0.0,0.0,regular,0.0
98,delfin,tecnico,tecnico,3,Edison Caicedo,save,assisted,23.1,69.0,0,right-foot,low-centre,0,50.3,8.9,2608500,26,1525,69.0,23.1,49.7,0,49.7,91.1,20,1175,shot,1.5,51.8,0.0,51.8,1.5,0,0.0
99,delfin,tecnico,delfin,3,Enzo Gaggi,miss,assisted,18.5,55.8,0,right-foot,left,0,65.9,5.6,2608484,19,1122,55.8,18.5,34.1,0,34.1,94.4,27,1578,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
100,delfin,tecnico,tecnico,3,Edison Caicedo,miss,regular,31.5,42.7,0,right-foot,high-right,0,39.5,55.6,2608445,18,1027,42.7,31.5,60.5,0,60.5,44.4,28,1673,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
101,delfin,tecnico,delfin,3,Jose Enrique Angulo,save,penalty,11.5,50.0,0,right-foot,low-left,0,51.9,8.2,2608436,12,714,50.0,11.5,48.1,0,48.1,91.8,34,1986,shot,1.2,49.6,0.0,49.6,1.2,0,0.0
102,delfin,tecnico,delfin,3,Jostin Alman,save,fast-break,8.9,43.1,0,left-foot,low-centre,0,50.2,7.0,2608399,7,384,43.1,8.9,49.8,0,49.8,93.0,39,2316,shot,6.8,44.4,0.0,44.4,6.8,0,0.0
103,delfin,tecnico,delfin,3,Mariano Miño,save,assisted,24.3,40.3,0,right-foot,low-left,0,53.9,4.4,2608435,4,214,40.3,24.3,46.1,0,46.1,95.6,42,2486,shot,1.0,46.8,0.0,46.8,1.0,0,0.0
104,delfin,tecnico,delfin,3,Juan Manuel Elordi,miss,regular,21.4,37.0,0,left-foot,high-left,0,56.3,81.9,2608430,2,60,37.0,21.4,43.7,0,43.7,18.1,44,2640,shot,0.0,0.0,0.0,0.0,0.0,0,0.0
105,delfin,tecnico,delfin,3,Mariano Miño,block,regular,12.2,34.2,0,left-foot,low-centre,0,51.0,19.0,2608429,1,57,34.2,12.2,49.0,0,49.0,81.0,45,2643,shot,7.3,40.1,0.0,40.1,7.3,0,0.0
106,delfin,tecnico,delfin,3,Luis Castro,block,regular,13.2,42.8,0,left-foot,low-centre,0,50.4,19.0,2608390,1,56,42.8,13.2,49.6,0,49.6,81.0,45,2644,shot,10.1,44.4,0.0,44.4,10.1,0,0.0
107,independiente,cumbaya,independiente,3,Keny Arroyo,block,assisted,21.2,65.6,0,left-foot,low-centre,0,51.5,19.0,2595608,90,5654,65.6,21.2,48.5,0,48.5,81.0,1,646,shot,14.6,60.3,0.0,60.3,14.6,0,5.0
